Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
1205,Hufflepuff,Bettie,Hammonds,1998-06-12,Left,44738.0,,8.41551173260271,-4.113732498977279,2.502,-347.0657417338411,351.296797613773,4.990752671019752,1035.065310114371,1.9804532246462827,-0.7113201405200736,-243.73544,10.5
3,Gryffindor,Vesta,Mcmichael,2000-08-19,Left,32667.0,697.742808842469,-6.497214444598551,-6.9774280884246895,4.026,-537.0011283872882,523.9821331934736,-4.8096366069645935,920.391449310792,0.8219105005879808,-0.0140404172390529,-256.84675,200.64
137,Ravenclaw,Loraine,Cornell,1999-03-03,Right,65257.0,-567.9367699236492,,5.679367699236495,4.552,622.8874331648649,579.7480743903235,5.6230902004698935,1050.196608805973,5.437836279761195,-0.0039503262260697,-231.86231,-55.94
1192,Ravenclaw,Herman,Perea,1998-10-21,Right,34878.0,-327.98478520504415,6.706227932404183,3.279847852050442,6.375,336.1092261509778,613.3090858255032,5.484752252705679,1047.0895094039556,,1.2060013428691334,-229.39894,39.43
1317,Slytherin,Lia,Layton,2000-06-27,Right,50425.0,-473.15333626619474,-5.720582189795562,4.731533362661947,-8.724,-570.9273774822223,358.79774496285035,4.519683858522678,1073.1198497777557,11.227247974922095,-1.075359347753068,-254.08147,-83.95
1117,Hufflepuff,Odessa,Melancon,1998-05-26,Right,43082.0,639.3664378042603,2.61675145542454,-6.393664378042601,6.209,-502.46390205326753,463.9183051467133,4.169402114011601,1047.5429992450515,7.8520040997355425,-1.9769617232971683,-245.06447000000003,28.78
373,Hufflepuff,Sammy,Steffen,1997-12-02,Right,41618.0,390.6564801176275,5.294272716407911,-3.906564801176275,4.907,-490.4728401365088,386.4337750708654,4.796707487319532,1049.1901001322258,4.320063192568973,0.1844087610580604,-243.10558,-1.98
826,Hufflepuff,Darius,Leblanc,1998-11-02,Right,39459.0,604.8741221008115,4.624139317316313,-6.048741221008115,4.418,-601.0343644722049,399.92953405383935,-1.6032818680759444,1063.2984311251234,2.8247929245556738,0.9608672465356084,-247.62805,74.4
1200,Slytherin,Alvaro,Gore,2000-02-21,Left,83033.0,-363.120603673548,-4.512997712428875,3.631206036735479,-6.484,-380.8286116386472,422.2382031143935,3.3831200331372773,1025.7579085480882,6.3523232928036295,0.8332851754966447,-254.22071,-61.65
970,Hufflepuff,Constance,Allen,1997-02-11,Right,65886.0,232.1203750571636,6.476264083944197,-2.321203750571636,4.5,-520.6076045720738,403.9052648496613,6.1837803951636765,1047.7480124325386,3.803364581705837,-1.0443770095610925,-242.11842,-35.13
451,Hufflepuff,Shawn,Roe,1997-05-28,Right,13760.0,680.3474656514527,4.071564892419808,-6.8034746565145285,2.8480000000000003,-166.61989547545988,403.0186607094552,11.889712754042709,1015.7477689068824,11.296822857503884,1.0075144672467278,-243.35915,-4.69
301,Hufflepuff,Luann,Lemke,1999-10-05,Right,34066.0,569.6190988885262,3.441773503331206,-5.696190988885263,6.376,-298.70618505327894,420.1859571607668,7.518985126709123,1031.4821743329117,6.854014109502383,-0.0622299656359615,-242.57025,-11.12
817,Ravenclaw,Marquita,Hills,2000-09-21,Right,,-503.32467771798514,6.250759064967183,5.033246777179851,5.292999999999998,521.855577939956,613.4951241962325,4.400605357896984,1031.3509187154814,4.341988199465996,0.2492219376366393,-231.03647,3.23
666,Slytherin,Pierre,Higdon,1998-01-12,Left,46490.0,-610.0493304427763,-2.7735255710188844,6.100493304427763,-3.956,-580.780333869084,399.0583963784719,4.0074578599242185,1047.2733977926102,7.528542014779525,-1.5266077561794351,-247.29526,-45.79
882,Hufflepuff,Luz,Wallace,1998-04-09,Left,44875.0,641.4519459519528,2.7633931070279534,-6.414519459519527,6.335,-337.9856568723268,454.2023074501652,1.883459606067333,1039.4716228863851,4.6045808303092,0.1621756368600923,-245.68055,41.82
83,Gryffindor,Rosita,Riddick,2001-09-27,Right,56134.0,336.0623367778062,-4.917391145130838,-3.360623367778062,5.402,-506.97699448819606,634.1718917533511,-4.248889474217036,971.0193242051724,4.928506629654286,1.245107500969116,-250.44466,168.2
927,Ravenclaw,Abdul,Tam,1997-11-13,Right,34309.0,-450.65882749038,1.825783780396525,4.506588274903798,5.482,508.7914275566434,609.8733001388464,6.3558847925609605,,11.281728009537993,-0.8283884192356517,-230.98674,-27.47
570,Hufflepuff,Kathy,Brody,2001-01-18,Left,70192.0,420.0188576086634,6.2964695835810005,-4.200188576086634,6.894,-595.4663198376061,384.1764654736427,3.1636995835486657,1060.7816703470028,0.9790416419192772,-0.4560528417981576,-243.45619,-29.89
336,Slytherin,Mohamed,Bechtel,2000-11-22,Left,85107.0,-253.68572231472268,-5.600621507762419,2.536857223147228,-6.564,-101.06778778292636,490.51993745766,2.06396441924192,1013.0002087831052,7.231471450113919,0.0369037575494964,-255.02774,-25.68
1533,Ravenclaw,Wallace,Moriarty,1997-03-30,Left,,-546.3190961605211,4.325135760533748,5.4631909616052114,3.21,351.2324187795364,533.5164489780816,3.0937629803608035,1029.5559571984672,4.448870612506481,1.4520923030062585,-233.34063,34.56
1395,Hufflepuff,Ike,Galvez,1999-04-21,Right,73991.0,93.52254735484192,5.675772962768682,-0.9352254735484192,4.0,-782.1520997357958,430.6443281936069,5.1008397798133,1069.0707923031296,5.717533919590039,0.6902622663407092,-242.57102000000003,-33.02
567,Ravenclaw,Cyrus,Reynolds,1998-04-03,Right,43947.0,-567.5401640706685,3.514383023547346,5.675401640706687,3.989,316.3426871701864,594.8090756526118,5.4928632771787065,1035.5133827122318,7.871487063308269,0.3968910300625016,-232.24868,6.13
903,Hufflepuff,Claudio,Ackerman,1997-12-04,Left,87485.0,160.41647659977562,5.399528155831042,-1.6041647659977565,4.541,-656.2565588444749,397.0455119024009,6.758871662068592,1067.29945517026,4.11324849808359,-0.5119915066568471,-243.25293,-90.5
182,Ravenclaw,Aretha,Trice,1996-11-08,Left,79428.0,-281.4286789956169,4.945813453890494,2.814286789956169,6.5829999999999975,517.679244892362,608.3003162088287,5.122940005570913,1036.250231706285,4.484910400050921,-0.7669961802704965,-233.16651,-32.36
1552,Ravenclaw,Olga,Bostick,1998-09-06,Right,52583.0,-444.0201812691071,4.355136960809341,4.440201812691071,5.484,263.6761784263573,592.3133566512195,4.964894747049854,1029.085784512092,5.997208122348307,0.4076847876811286,-232.53675,9.44
1435,Ravenclaw,Darlene,Hess,2000-06-02,Left,51035.0,589.3931005427199,3.4440608299525453,-5.893931005427199,6.151,-386.6833659496766,410.48192130146055,8.014816204903479,1043.0651105559891,6.828954913068137,0.4623899109155407,-243.83655,-45.15
35,Ravenclaw,Hannah,Canady,1998-11-06,Right,44450.0,-279.0010918745341,7.198095103701769,2.790010918745341,6.977,251.7144465726503,587.6228267343893,2.4566522833971103,1046.8355215419786,4.685132914318022,0.0070512390741821,-231.20615,50.89
329,Ravenclaw,Evangeline,Pickett,2001-07-23,Right,67134.0,-487.486742696032,2.982664712031005,4.8748674269603205,6.346,401.5363393564368,619.9240551065316,2.581619045171984,1044.3223943623666,4.768353270288884,0.2498634694836199,-233.02548,-5.96
1174,Ravenclaw,Candy,Gagne,1997-07-29,Right,45043.0,-490.9448550581882,3.1626550836216536,4.909448550581882,5.234,217.93862889333911,597.038068538461,3.869875517695589,1027.7944334791769,6.265067052169868,0.264215653970096,-233.09972,27.06
939,Ravenclaw,Gary,Daigle,1999-04-03,Left,20951.0,-625.0896209948447,4.833470408560403,6.250896209948447,3.233,,567.4668411890123,6.943503231619568,1045.4515891022104,10.478354724948057,0.6197155179891979,-230.54368,25.26
1235,Hufflepuff,Dwight,Jamieson,1998-10-30,Right,32303.0,788.1177051514914,6.5251978431837685,,4.154,-481.6983604207419,400.6345188529753,3.243331076315763,1042.9832343988726,5.443214150997214,0.3445483013816916,-246.13148,66.7
705,Hufflepuff,Tommy,Hendrickson,2000-11-13,Right,37022.0,616.9879337259185,7.469537151467064,-6.169879337259188,3.447,-304.539699954422,351.03124653586264,4.438295606099588,1034.1322845168124,2.3528756641481894,-0.5125828849071086,-244.95814,23.38
499,Ravenclaw,Tisha,Kohl,1999-06-02,Left,23462.0,-314.7955122241109,4.555615495673374,3.1479551222411097,5.739,357.1594613273402,576.2049635458487,2.956482487192152,1062.9708254398356,7.841168216394621,2.948045494228144,-231.76302,39.49
1509,Hufflepuff,Leila,Michaud,1999-08-25,Right,76931.0,427.6058957057576,1.8982615285626416,-4.276058957057576,6.763999999999999,-579.2913187366053,408.7730053322852,4.46452360189522,1069.8022635408252,4.258518052190594,0.8911030111506129,-245.70166,-75.17
453,Hufflepuff,Elissa,Little,1997-07-25,Right,61581.0,452.7800616228022,4.882572882916699,-4.5278006162280215,5.4979999999999976,-390.2246708469572,383.1755476596521,4.713770083373984,1046.2831789425593,2.3283639263530804,0.2143834955514136,-244.42403,-35.68
32,Ravenclaw,Carroll,Kersey,1999-10-20,Right,56259.0,-301.4833725111648,4.470596381712079,3.0148337251116484,6.545,887.0278523685254,650.5954044412074,5.728551916089313,1075.0938286730584,9.550556841973153,-1.1975563813262404,-229.64984,-35.06
465,Gryffindor,Kisha,Cagle,1999-04-05,Left,67745.0,494.8341411728032,-4.991925108704158,-4.948341411728032,2.565,-848.9967296016632,611.0161622649158,-8.431116672589212,910.7900881234528,-0.3680215448133168,0.3112918587154987,-258.32359,260.78
1336,Ravenclaw,Johnnie,Lassiter,2001-02-12,Left,26481.0,-473.68241222724856,8.621103828817553,4.736824122272486,4.625,755.8079869500003,572.238194739632,3.40898013276348,1074.1389547285896,6.228636706081931,-0.1325045144176867,-227.73971,26.56
381,Gryffindor,Amelia,Daniels,1999-08-10,Left,50252.0,450.7681080371685,-4.984502791062876,-4.507681080371684,4.276,-814.2161857902672,610.2799707923567,,951.4782451701608,4.141884252852021,-1.3877007515035076,-253.84047,216.17
244,Hufflepuff,Karon,Mark,1999-12-20,Left,66565.0,361.9800102191497,4.45404862959058,-3.6198001021914967,4.799,-866.8427272644722,452.7848731514724,7.87236895670368,1071.8149474606157,10.360315166602984,-1.6660242860479877,-243.37157,-36.79
247,Hufflepuff,Fay,Wentz,1997-09-02,Right,48086.0,579.8379689889284,2.52618153586077,-5.798379689889284,2.922,-519.6189312470848,363.96582505592505,8.447594446661071,1059.8060299858091,8.700228300758884,-0.7282339739657919,-247.19638,-63.52
140,Gryffindor,Dave,Naquin,1997-11-27,Right,56763.0,444.8624898617786,-5.331665078327536,-4.448624898617786,4.547,,629.2369725939395,-5.375846467984553,937.6315071565743,2.2794606275299683,0.4173716471038083,-252.95257,196.74
993,Hufflepuff,Geneva,Cazares,1997-11-02,Left,38936.0,498.8167141972831,7.921588146530496,-4.988167141972831,3.767,-382.7548412407816,369.7181090916205,6.2298629570244,1032.5307337749812,3.743207716157849,0.8108821477404081,-242.88521,13.21
1536,Hufflepuff,Eliseo,Yocum,1999-07-29,Left,46562.0,550.8040818532879,7.244829609278084,-5.508040818532879,3.719,,412.46747202788737,3.3760498773464547,1048.7890735595402,5.0073922609944646,-1.061179961254782,-244.81639,49.3
624,Gryffindor,Stephan,Pointer,2000-02-09,Right,8871.0,487.4959645034557,-5.197873501589196,-4.874959645034556,6.197,-542.0808406921958,596.5625286936499,-4.1243275522014775,962.0306385005872,6.295355095476606,-2.599141660808592,-249.30956,222.06
909,Hufflepuff,Manual,Burris,1999-06-17,Right,61452.0,600.1188012312682,1.8583727202292324,-6.0011880123126815,5.209,-443.0688916277251,331.7419593406437,3.89523351255247,1066.9772183539533,2.455849139344607,-0.5495510265908121,-248.49429,-75.63
1110,Hufflepuff,Jordan,Downes,1999-05-19,Left,37018.0,644.5315716452387,5.374670831045327,-6.445315716452388,4.343999999999999,-325.902723998486,327.6896556508358,10.689045769989487,1038.8431700888173,6.3546013938425885,-0.1825952339490413,-243.87386,-68.69
1284,Slytherin,Samatha,Duffy,2000-02-28,Right,56297.0,-451.4602984736522,-3.070353028370747,4.514602984736522,-5.561,-411.8712922496719,413.68208890584987,2.7634763466103145,1040.3358181682356,7.133726215296763,-0.3482699310241329,-250.53828,-30.53
780,Slytherin,Lowell,Champion,1998-12-24,Left,85206.0,-211.29767988382912,-8.311758022602984,2.112976798838292,-6.8420000000000005,-403.2954516848752,414.164648233632,4.594671722910132,1052.4422984117211,10.132673097785084,-1.1337138808284744,-257.48763,-113.93
355,Gryffindor,Jefferson,Ham,2000-04-07,Right,29622.0,457.055910172768,-4.323345230473416,-4.57055910172768,6.563,-689.596105655867,596.1575494575895,-5.613959843687323,945.529967217945,2.759325820362084,-0.6709955346526018,-250.57557000000003,229.57
417,Hufflepuff,Suzanne,Wood,1999-04-27,Right,66820.0,368.65910441136566,7.499252621100725,-3.6865910441136585,4.5280000000000005,-748.7728134234062,377.80979775736336,2.435964798700377,1069.5917241921902,2.1661376380959965,0.9290558192718282,-244.50326,-2.39
1092,Hufflepuff,Vernon,Stowe,1997-09-21,Right,36102.0,387.53964188950266,3.4667838320553312,-3.8753964188950265,2.964,-180.7381432492173,445.9189792354752,5.223154660481477,1021.9454504444124,6.398251769305682,-0.5087875153636989,-244.14563,29.98
366,Slytherin,Cornell,Anthony,1998-10-26,Right,40097.0,-554.0335576517107,,5.540335576517107,-6.254,-356.24232082562514,408.25224069222776,2.009160776341677,1067.306228429033,9.376646780143844,-0.6540492575299354,-250.09809,-37.38
1048,Ravenclaw,Garland,Bueno,2001-03-10,Left,70638.0,-419.1724330104423,6.603467303376638,4.191724330104424,6.651,652.8653827659327,622.5097563508136,4.275102509588135,1058.865255730253,5.081581996734982,0.3994202270981469,-229.8442,-22.85
1341,Ravenclaw,Shari,Bernier,1999-12-02,Left,82081.0,-426.1930940699002,5.875781361404281,4.261930940699002,7.068,294.93176844921487,615.3352317404298,6.926695546574469,1052.0075300988892,6.533136011329013,-1.3444192849821268,-230.69812,-52.58
571,Hufflepuff,Shantel,Wylie,1997-06-09,Right,61194.0,232.888776991508,4.217185984377911,-2.3288877699150805,5.186,-701.4073965219739,503.3779359041028,5.726552641036872,1055.463359024032,9.245810524116807,-0.7915543325370527,-241.77521,9.51
1576,Ravenclaw,April,Nason,1997-10-12,Left,36061.0,-384.4056911199741,2.2826812196981314,3.8440569111997407,5.774,567.4903579213412,639.9150659236652,6.305969718434629,1063.880287634558,11.846482980963088,-0.332271250684567,-230.67354,-9.5
164,Ravenclaw,Patrick,Cox,1999-10-04,Left,59354.0,-306.2672492390175,8.272247367308207,3.0626724923901745,5.271,225.08781630031987,555.1066962558068,4.985539976010919,1026.1499104491404,3.4719460642262847,0.3371460716549843,-232.47976,19.37
1315,Hufflepuff,Easter,Searcy,1999-11-21,Left,22478.0,686.3663232368143,4.136436183201751,-6.863663232368142,3.918,-359.3903459490467,384.457200777486,4.402631048777292,1039.5607604702896,6.071670950337262,2.445931565644272,-245.97086,37.5
979,Ravenclaw,Laverne,Lyman,2001-08-10,Right,62335.0,-494.71588779467766,5.706576162057555,4.9471588779467774,5.351,703.1950027877783,611.7904542682281,3.739277600269785,1044.2477361526255,,-0.7087374777368822,-230.78405,-7.31
1420,Hufflepuff,Ernestine,Sowers,2001-08-18,Right,68166.0,240.08239229860507,3.202357913168552,-2.4008239229860497,6.942,-638.4715436959666,463.3040777473958,6.631232462481669,1058.765127607595,7.118105168462469,-1.311887825891553,-241.52183,-48.59
1590,Ravenclaw,Chadwick,Hawkins,1996-11-21,Right,28744.0,-569.5133800286071,6.915328426496918,5.695133800286071,3.958,559.7759780437415,543.4311802079626,2.882075333846137,1065.5265240677234,5.0389394582589,-1.2688101313292643,-229.8486,17.86
1394,Ravenclaw,Suzette,Culp,2000-07-07,Left,49681.0,-542.9444233360268,6.203273298651682,5.429444233360269,4.311,436.07124191920167,602.3760955063237,3.95409001975266,1026.8760063849836,5.0248364854191365,,-231.17254,34.47
937,Hufflepuff,Zenaida,Mclaurin,1999-11-07,Left,35205.0,641.5529712655081,3.410870019182461,-6.415529712655081,7.016,-539.3440197195158,419.7907246277919,2.791255926744989,1053.1413662671705,5.354643729739603,-1.4226623405422438,-244.61918,31.28
1087,Gryffindor,Maxine,Ellington,2001-08-27,Right,49404.0,482.5169755971307,-8.217638866905574,-4.825169755971307,3.013,-309.28339253312305,559.0677416767559,-1.8382368824305195,950.574221888671,4.710657734116417,0.0944746141035954,-255.24869,117.31
771,Gryffindor,Denny,Romano,1997-05-08,Left,73187.0,413.4648479328836,-5.738558508691787,-4.1346484793288365,2.67,-974.0428779964084,587.2068938284185,-5.804496869011617,947.1668687660816,2.5960405439030887,0.8490459116043949,-257.41448,188.47
1145,Slytherin,Freddie,Bower,1999-01-13,Right,71429.0,-353.10034092590536,-6.9563353022920085,3.531003409259053,-6.428,-377.52231395997336,420.87752395878687,4.439096023183378,1046.0708573664754,9.694078393251583,-0.4820725362914324,-254.39264,-86.9
173,Ravenclaw,Eldon,Hutson,2000-11-22,Right,41173.0,-544.0067552335277,6.354748419748845,5.440067552335278,4.9510000000000005,445.99328728750993,586.5497458798066,5.762430794435655,1065.8739977371272,8.168992185957858,-1.738913379179336,-228.98087,-8.41
250,Ravenclaw,Verda,Stephenson,2000-10-07,Right,37887.0,-527.9132552492642,4.502191862227737,5.2791325524926425,5.016,607.508920205598,587.917503481591,3.5472629714189683,1057.726947706317,6.39107125849478,0.5944463060546361,-230.52802000000003,4.03
1221,Hufflepuff,Rosario,Sharpe,1998-09-30,Left,27353.0,646.1651176276484,2.3588340946718853,-6.461651176276484,4.87,-313.8874464589395,392.261525633013,5.029713759500627,1041.7166969397251,6.352898753215627,-0.4021365798020095,-245.78743,6.46
221,Hufflepuff,Natalia,Newberry,1997-02-11,Right,52199.0,552.2765764024474,,-5.522765764024474,5.8729999999999976,-298.99477289546644,385.4910583105047,3.9908786558974216,1042.6760713217584,2.4990993438182603,-0.4462134956274097,-245.23676,-22.16
967,Hufflepuff,Erasmo,Matthew,1997-08-14,Left,55061.0,649.8364190850157,3.165657058918609,-6.4983641908501575,,,367.8294450512149,7.019576905468058,1070.2890465060186,7.058061845462746,0.0035627493189941,-246.21986,-62.91
820,Gryffindor,Sidney,Alcorn,1997-12-03,Left,-2464.0,940.3980794108536,2.9243477728612635,-9.403980794108538,6.9579999999999975,-262.1416646329904,435.1913954894261,9.913827716824226,1018.8519232871008,11.827777626138005,0.3717177461907649,-242.52014,39.62
1524,Hufflepuff,Alberto,Radford,2000-09-23,Left,45610.0,769.8166138044015,3.3208157453950062,-7.698166138044018,4.901,-470.41417706172,,2.60432654867806,1052.0807554673,5.8608563043139785,1.1195738096057848,-247.87531,32.1
1271,Gryffindor,Tiffany,Titus,2001-01-19,Left,75760.0,445.019170960777,-3.3957796319437588,-4.450191709607768,5.372000000000001,-488.6015651070621,631.7188664246246,-6.840180680463887,949.659333219118,0.3051585673801797,-0.8853919672631703,-252.81478,194.67
1084,Gryffindor,Sydney,Plummer,1998-12-21,Left,29087.0,541.6613426855222,-1.7589427927166326,-5.416613426855222,10.032,-520.9453754830906,558.3110504470146,-6.395423444339527,960.702289476338,-1.1671049910605924,-0.5774089095376884,-247.1138,205.18
265,Slytherin,Aurelia,Root,1997-07-21,Left,58516.0,-444.7821646726243,-3.950041179028336,4.447821646726244,-6.301,-440.3554039612639,394.6437711129717,2.075027372708976,1058.4968633282458,7.527710189193642,-0.8718463892363068,-252.09777000000005,-48.77
481,Hufflepuff,Rogelio,Draper,1998-04-11,Right,27677.0,607.6215383618212,4.188706486308817,-6.076215383618213,2.336,-297.5488744977255,353.91400224442214,8.527863134419263,1036.6063189306312,7.561969423312504,0.4058184432722217,-245.69303,-21.8
1259,Gryffindor,Darrin,Lees,2001-10-20,Right,48662.0,430.69893543873815,-4.163496249390317,-4.306989354387381,5.13,-841.6016375545587,575.6337077886376,-7.868142329078879,931.3968112213046,-0.7506760294830093,0.127564674496361,-254.13797,239.94
741,Hufflepuff,Jimmie,Gall,2000-02-09,Left,48238.0,446.4759435881416,4.196043072634264,-4.464759435881415,6.319,,417.6421877337824,4.074052682912456,1054.9496511672169,5.036613584198667,1.3233043592797342,-243.44088,0.21
1101,Gryffindor,Cassie,Ornelas,1997-05-02,Right,56450.0,372.5138514799468,-4.078957064728908,-3.7251385147994687,6.912999999999999,-504.4556293007719,583.1475648834921,-5.553246504973006,958.3127832895916,0.1526837287368816,-0.7628502067693207,-250.46407,164.33
1489,Ravenclaw,Pat,Parr,1999-03-13,Right,69310.0,-537.0746904691339,5.7861929120242825,5.370746904691337,5.1,434.8221304551128,632.6265208970673,4.369823084340506,1037.8693089344492,,-0.4400421594313448,-231.2123,4.68
1102,Ravenclaw,Wendell,Oliver,1997-06-02,Left,36017.0,-340.78915509382074,3.258838954226742,3.407891550938208,5.6670000000000025,519.6499276795979,546.171597704195,6.988472352849276,1078.6234937225863,9.367009010456671,-0.6310046381136418,-231.45268,-60.1
249,Ravenclaw,Sanford,Garrett,2000-12-16,Right,68111.0,-396.64089225359976,6.040018559733928,3.966408922535998,6.756,378.629564587498,662.4332921306551,6.501727370272405,1056.1542274268977,9.361449546208531,2.1799538447227835,-229.51217000000003,-9.64
973,Ravenclaw,Adrianne,Nielsen,2001-03-17,Left,68702.0,-534.2124516494308,4.853672255630606,5.342124516494309,4.988,768.7152662704892,576.7281339758501,4.667285554767117,1045.7254448294486,3.35577561217632,-1.00275990228265,-231.60624,-52.14
1539,Slytherin,Franklyn,Horst,1998-09-07,Left,47603.0,-481.61955555957366,-7.296096611702375,4.816195555595737,-4.376,-461.0608112288311,396.1842501792463,6.957102043443931,1052.0975642823762,11.222837142450349,0.5774439307020693,-250.15524,-109.25
1031,Hufflepuff,Duncan,Ellington,2000-09-07,Left,57854.0,516.7885592937241,4.787600552508088,-5.1678855929372425,5.276,-531.7085355491777,340.65908405482054,4.125654681018172,1063.0138318887314,2.167981421250681,0.9079971131030125,-245.82733,-46.2
1418,Ravenclaw,Gena,Sotelo,1999-01-06,Left,27979.0,-491.2030083816768,5.386216214386126,4.912030083816767,4.919,501.35366829771766,591.4395992617569,4.449335845932908,1058.8086290609274,8.169258459216103,-0.1000320450173376,-229.675,22.95
767,Slytherin,Herb,Foote,1998-03-18,Left,62422.0,-422.5831087772421,-6.344534626746317,4.225831087772422,-4.0680000000000005,-421.1837234781568,418.4489578655587,7.2056527133437385,1025.5239854928957,9.407826514045412,-0.3345143481212589,-250.62117,-97.57
554,Hufflepuff,Ellie,Fitzgerald,1998-03-09,Right,69743.0,574.8462582400382,5.1833337322876405,-5.74846258240038,5.84,-622.9188878640377,364.2249061722448,2.223745239981043,1069.0966593047826,1.460631812243525,0.0010509713816803,-246.74742,-29.12
944,Hufflepuff,Kristy,Obrien,1999-06-15,Right,58633.0,,4.3918844190973845,-4.830103552588816,5.759,-665.777887886131,445.1987328504506,1.8166891197192705,1061.5976424260632,4.9390903851256285,-2.4800965505692063,-245.14737,27.33
1295,Slytherin,Garrett,Getz,2000-04-09,Right,48966.0,-404.97960787717005,-6.6959638949128735,4.0497960787717,-5.8210000000000015,-232.6937346326487,438.1783632671943,4.243040795326908,1045.5443033349936,10.73670013479892,1.0578946091043815,-251.55271,-56.57
1219,Ravenclaw,Virgie,Lafleur,2000-08-31,Left,56899.0,-236.52566790228585,5.0353774671679545,2.3652566790228584,7.273,260.1941044955001,580.6752829126533,9.46206522340053,1062.792040481129,10.067692297985012,-0.952846159805636,-230.6949,-63.56
1346,Slytherin,Morton,Grantham,1997-10-16,Left,44176.0,-570.2679036262649,-7.022451662279181,5.7026790362626505,-3.426,-626.710518112532,359.8122093281225,8.74704801658505,1054.7090096783563,10.98167567225106,0.3396527271812204,-248.55556,-140.12
85,Hufflepuff,Hallie,Slade,2001-04-10,Left,51592.0,404.63063954915225,3.2481628597843266,-4.046306395491522,6.27,-405.99285129636655,453.9123249803845,,1039.7605177063929,6.340714686673364,0.0253093915092692,-242.60241,-11.22
18,Ravenclaw,Tyrone,Cooley,2000-03-09,Right,15578.0,-151.08820873346482,6.8718573378725765,1.510882087334648,7.9060000000000015,645.4474512014251,607.4427290526703,6.317446315222874,1091.054831002211,11.708777390143444,0.2605563047012814,-226.76896,11.22
1299,Ravenclaw,Lauretta,Edge,1997-07-18,Right,52042.0,-274.6943907771537,5.74263434962582,2.7469439077715374,7.068,356.06261058695014,593.5563653117288,5.546199110910349,1057.5853016636229,7.324133539134237,-0.9560842764329924,-230.88735,-9.45
838,Ravenclaw,Carey,Stewart,2001-03-09,Right,64471.0,-657.6824955699767,4.960842392329352,6.576824955699768,3.948,480.1082013881455,609.7735384107182,6.750396216744032,1046.9656068076615,7.56755233081107,-0.8783697928685209,-230.56194,-37.19
449,Gryffindor,Tad,Book,1999-01-23,Left,64291.0,417.78774404433074,-5.610499111281979,-4.177877440443306,4.042,-529.2622209714003,594.3636927397704,-5.396257969664687,942.5914048609724,1.4078445433917608,-0.634336892730045,-254.57294,175.15
104,Ravenclaw,Jermaine,Hilton,2000-06-17,Right,57493.0,-316.95819630401763,7.056762549034356,3.169581963040176,6.811,439.4116846508392,635.974144011163,7.627175738593737,1051.755077750188,9.2709816832348,0.8064682477769355,-228.81269,-9.05
284,Ravenclaw,Benton,Spalding,1997-06-08,Left,62759.0,-388.4854723956244,7.3068299435627475,3.884854723956243,7.09,496.2515423151165,630.7497915364828,3.7677112276703015,1044.7808038034989,4.897175678612778,0.5355656514154086,-229.56172,18.21
1063,Slytherin,Ashleigh,Glynn,1997-12-17,Left,75611.0,-448.9114745097932,-5.148500684904481,4.489114745097932,-6.9220000000000015,-516.4603660780656,376.3130704167008,1.4577588757948678,1072.4702399728842,6.89170350596546,-0.9269335167435926,-254.661,-85.57
1486,Hufflepuff,Burt,Mosier,2000-01-12,Right,56806.0,245.17240578830203,5.813453041093132,-2.45172405788302,4.309,-346.65089802216164,367.2876332061903,5.954151667089878,1040.814007236596,2.066875104729617,-0.13134875753209,-242.56801,-45.23
69,Hufflepuff,Tia,Shoemaker,2000-01-03,Right,58659.0,558.9850768521734,7.199280557305688,-5.589850768521735,3.763,-384.84017139647807,366.7438360311535,8.973601303380999,1037.306718944929,4.961227318522902,1.3333567521300267,-243.94171,-47.23
654,Ravenclaw,Brianna,Shaw,2001-05-20,Right,10162.0,-573.2050160678667,3.5012559207605345,5.732050160678668,,461.932686303456,558.7690436097363,3.2935932280320634,1063.8225551635385,8.394131648071294,-1.3518647858661288,-230.90832000000003,30.52
802,Ravenclaw,Roslyn,Holman,1998-05-21,Left,41317.0,-597.0914619535395,3.072635950628456,5.970914619535395,3.629,655.981632535334,585.545578267654,5.585216748946746,1060.6204283313807,8.418459011776044,0.3530259152814922,-231.25584,-32.28
1132,Hufflepuff,Jo,Sheffield,1997-12-02,Left,44987.0,584.815363588172,2.9493868860331687,-5.84815363588172,7.286,-742.9464573208003,391.9583532190272,7.726492596484707,1072.6678625385914,,-0.2092657993402244,-243.58068,-54.09
349,Hufflepuff,Merlin,Travers,1997-06-04,Right,36793.0,413.0167516417238,3.052991454734104,-4.130167516417238,6.197,-480.56541206019233,451.9062485333192,6.494351040443215,1043.8999370830345,8.25431093996793,0.0032327707187294,-241.94141,2.5
486,Ravenclaw,Sammy,Brooks,1998-01-03,Left,50473.0,-758.7060371186778,7.648049451873495,7.5870603711867775,3.089,610.2208255824843,616.8807893747163,5.8406279350065216,1048.8131039139637,7.258141352424754,-0.0598674942704423,-227.83236,3.85
1467,Hufflepuff,Jerold,Salisbury,1998-04-10,Left,61999.0,110.91990967978558,,-1.1091990967978558,4.207,-263.62490610400664,390.9286304627978,3.817593894888137,1037.0570875842614,0.4745968310430819,0.7346256427931019,-242.48571,-31.1
